method,model_name,split,seed,threshold_source,label,f1,auprc,gold,pred,gold_rate,pred_rate,source_file
empirical_structure,microsoft/deberta-v3-base,test,42,provided,Self-direction: action,0.1945181255526083,0.12385883005335044,512.0,619.0,0.03514311208730867,0.042487473402429816,results/logs/deberta_empirical_structure_seed42_deberta-v3-base_test_metrics.json
empirical_structure,microsoft/deberta-v3-base,test,42,provided,Stimulation,0.25443786982248523,0.17693618868729946,371.0,305.0,0.02546502848513968,0.020934861692635046,results/logs/deberta_empirical_structure_seed42_deberta-v3-base_test_metrics.json
empirical_structure,microsoft/deberta-v3-base,test,42,provided,Hedonism,0.23943661971830987,0.1913849859577946,125.0,159.0,0.008579861349440594,0.010913583636488434,results/logs/deberta_empirical_structure_seed42_deberta-v3-base_test_metrics.json
empirical_structure,microsoft/deberta-v3-base,test,42,provided,Achievement,0.34772182254196643,0.29056571364281675,911.0,1591.0,0.06253002951472304,0.10920447525567986,results/logs/deberta_empirical_structure_seed42_deberta-v3-base_test_metrics.json
empirical_structure,microsoft/deberta-v3-base,test,42,provided,Power: dominance,0.31785714285714284,0.24325559849364942,631.0,1049.0,0.04331114009197611,0.07200219644450545,results/logs/deberta_empirical_structure_seed42_deberta-v3-base_test_metrics.json
empirical_structure,microsoft/deberta-v3-base,test,42,provided,Power: resources,0.38400743840074386,0.3186678819724099,805.0,1346.0,0.05525430709039742,0.09238794701077631,results/logs/deberta_empirical_structure_seed42_deberta-v3-base_test_metrics.json
empirical_structure,microsoft/deberta-v3-base,test,42,provided,Face,0.2356902356902357,0.13990434366041216,267.0,327.0,0.018326583842405108,0.02244491729013659,results/logs/deberta_empirical_structure_seed42_deberta-v3-base_test_metrics.json
empirical_structure,microsoft/deberta-v3-base,test,42,provided,Security: personal,0.3150492264416315,0.2483378356898707,352.0,359.0,0.02416088956002471,0.024641361795593383,results/logs/deberta_empirical_structure_seed42_deberta-v3-base_test_metrics.json
empirical_structure,microsoft/deberta-v3-base,test,42,provided,Security: societal,0.41470180305131765,0.3778776392738401,1151.0,1733.0,0.07900336330564899,0.11895119774864438,results/logs/deberta_empirical_structure_seed42_deberta-v3-base_test_metrics.json
empirical_structure,microsoft/deberta-v3-base,test,42,provided,Tradition,0.41509433962264153,0.349209934425115,196.0,228.0,0.01345322259592285,0.015649667101379643,results/logs/deberta_empirical_structure_seed42_deberta-v3-base_test_metrics.json
empirical_structure,microsoft/deberta-v3-base,test,42,provided,Conformity: rules,0.41093117408906876,0.3662051934076432,911.0,1065.0,0.06253002951472304,0.07310041869723385,results/logs/deberta_empirical_structure_seed42_deberta-v3-base_test_metrics.json
empirical_structure,microsoft/deberta-v3-base,test,42,provided,Conformity: interpersonal,0.10526315789473685,0.06144823293638749,195.0,204.0,0.013384583705127325,0.014002333722287048,results/logs/deberta_empirical_structure_seed42_deberta-v3-base_test_metrics.json
empirical_structure,microsoft/deberta-v3-base,test,42,provided,Humility,0.028901734104046242,0.011547054133579076,30.0,316.0,0.0020591667238657424,0.021689889491385818,results/logs/deberta_empirical_structure_seed42_deberta-v3-base_test_metrics.json
empirical_structure,microsoft/deberta-v3-base,test,42,provided,Benevolence: caring,0.22784810126582278,0.1390992946192532,324.0,624.0,0.022239000617750016,0.04283066785640744,results/logs/deberta_empirical_structure_seed42_deberta-v3-base_test_metrics.json
empirical_structure,microsoft/deberta-v3-base,test,42,provided,Benevolence: dependability,0.2637795275590551,0.20105108970825367,288.0,220.0,0.019768000549111125,0.015100555975015443,results/logs/deberta_empirical_structure_seed42_deberta-v3-base_test_metrics.json
empirical_structure,microsoft/deberta-v3-base,test,42,provided,Universalism: concern,0.4185207456404089,0.3477681120187144,735.0,928.0,0.05044958473471069,0.06369689065824696,results/logs/deberta_empirical_structure_seed42_deberta-v3-base_test_metrics.json
empirical_structure,microsoft/deberta-v3-base,test,42,provided,Universalism: nature,0.5637393767705382,0.4915431481941831,293.0,413.0,0.02011119500308875,0.02834786189855172,results/logs/deberta_empirical_structure_seed42_deberta-v3-base_test_metrics.json
empirical_structure,microsoft/deberta-v3-base,test,42,provided,Universalism: tolerance,0.23605150214592274,0.14726138092828225,171.0,295.0,0.011737250326034732,0.0202484727846798,results/logs/deberta_empirical_structure_seed42_deberta-v3-base_test_metrics.json
empirical_structure,microsoft/deberta-v3-base,test,7,provided,Self-direction: thought,0.11442193087008343,0.05543873243364827,171.0,668.0,0.011737250326034732,0.04585077905141053,results/logs/deberta_empirical_structure_seed7_deberta-v3-base_test_metrics.json
empirical_structure,microsoft/deberta-v3-base,test,7,provided,Self-direction: action,0.17449664429530204,0.11492966434481544,512.0,531.0,0.03514311208730867,0.03644725101242364,results/logs/deberta_empirical_structure_seed7_deberta-v3-base_test_metrics.json
empirical_structure,microsoft/deberta-v3-base,test,7,provided,Stimulation,0.2535211267605634,0.16773309078287424,371.0,623.0,0.02546502848513968,0.04276202896561192,results/logs/deberta_empirical_structure_seed7_deberta-v3-base_test_metrics.json
empirical_structure,microsoft/deberta-v3-base,test,7,provided,Hedonism,0.2783882783882784,0.20353045099200479,125.0,148.0,0.008579861349440594,0.010158555837737662,results/logs/deberta_empirical_structure_seed7_deberta-v3-base_test_metrics.json
empirical_structure,microsoft/deberta-v3-base,test,7,provided,Achievement,0.3556880278191754,0.31747238171920494,911.0,1102.0,0.06253002951472304,0.07564005765666827,results/logs/deberta_empirical_structure_seed7_deberta-v3-base_test_metrics.json
empirical_structure,microsoft/deberta-v3-base,test,7,provided,Power: dominance,0.35332464146023473,0.28521361931948824,631.0,903.0,0.04331114009197611,0.06198091838835884,results/logs/deberta_empirical_structure_seed7_deberta-v3-base_test_metrics.json
empirical_structure,microsoft/deberta-v3-base,test,7,provided,Power: resources,0.39382940108892917,0.3366060050964489,805.0,1399.0,0.05525430709039742,0.09602580822293912,results/logs/deberta_empirical_structure_seed7_deberta-v3-base_test_metrics.json
empirical_structure,microsoft/deberta-v3-base,test,7,provided,Face,0.25,0.1581311776458002,267.0,341.0,0.018326583842405108,0.023405861761273936,results/logs/deberta_empirical_structure_seed7_deberta-v3-base_test_metrics.json
empirical_structure,microsoft/deberta-v3-base,test,7,provided,Security: personal,0.31543624161073824,0.25351657343508277,352.0,542.0,0.02416088956002471,0.03720227881117441,results/logs/deberta_empirical_structure_seed7_deberta-v3-base_test_metrics.json
empirical_structure,microsoft/deberta-v3-base,test,7,provided,Security: societal,0.42340926944226237,0.39618078222462033,1151.0,1395.0,0.07900336330564899,0.09575125265975702,results/logs/deberta_empirical_structure_seed7_deberta-v3-base_test_metrics.json
empirical_structure,microsoft/deberta-v3-base,test,7,provided,Tradition,0.40718562874251496,0.42303315894347365,196.0,305.0,0.01345322259592285,0.020934861692635046,results/logs/deberta_empirical_structure_seed7_deberta-v3-base_test_metrics.json
empirical_structure,microsoft/deberta-v3-base,test,7,provided,Conformity: rules,0.4239080459770115,0.39117831143244736,911.0,1264.0,0.06253002951472304,0.08675955796554327,results/logs/deberta_empirical_structure_seed7_deberta-v3-base_test_metrics.json
empirical_structure,microsoft/deberta-v3-base,test,7,provided,Conformity: interpersonal,0.09132420091324202,0.05800889621369173,195.0,243.0,0.013384583705127325,0.016679250463312513,results/logs/deberta_empirical_structure_seed7_deberta-v3-base_test_metrics.json
empirical_structure,microsoft/deberta-v3-base,test,7,provided,Humility,0.03488372093023256,0.018373232130917565,30.0,142.0,0.0020591667238657424,0.009746722492964514,results/logs/deberta_empirical_structure_seed7_deberta-v3-base_test_metrics.json
empirical_structure,microsoft/deberta-v3-base,test,7,provided,Benevolence: caring,0.24618149146451035,0.1709261664989214,324.0,789.0,0.022239000617750016,0.054156084837669025,results/logs/deberta_empirical_structure_seed7_deberta-v3-base_test_metrics.json
empirical_structure,microsoft/deberta-v3-base,test,7,provided,Benevolence: dependability,0.24652087475149106,0.20849476314267135,288.0,215.0,0.019768000549111125,0.01475736152103782,results/logs/deberta_empirical_structure_seed7_deberta-v3-base_test_metrics.json
empirical_structure,microsoft/deberta-v3-base,test,7,provided,Universalism: concern,0.4008097165991903,0.3527081845804794,735.0,747.0,0.05044958473471069,0.05127325142425698,results/logs/deberta_empirical_structure_seed7_deberta-v3-base_test_metrics.json
empirical_structure,microsoft/deberta-v3-base,test,7,provided,Universalism: nature,0.5409356725146199,0.5119250364698015,293.0,391.0,0.02011119500308875,0.026837806301050177,results/logs/deberta_empirical_structure_seed7_deberta-v3-base_test_metrics.json
empirical_structure,microsoft/deberta-v3-base,test,7,provided,Universalism: tolerance,0.2473684210526316,0.15334052333618728,171.0,209.0,0.011737250326034732,0.014345528176264671,results/logs/deberta_empirical_structure_seed7_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,11,provided,Self-direction: thought,0.0963855421686747,0.05407358149720887,171.0,410.0,0.011737250326034732,0.028141945226165144,results/logs/deberta_random_geoloss_seed11_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,11,provided,Self-direction: action,0.19321685508735867,0.12852353383995502,512.0,461.0,0.03514311208730867,0.031642528656736904,results/logs/deberta_random_geoloss_seed11_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,11,provided,Stimulation,0.25154130702836003,0.18973932179219685,371.0,440.0,0.02546502848513968,0.030201111950030887,results/logs/deberta_random_geoloss_seed11_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,11,provided,Hedonism,0.3236514522821577,0.19921382430713402,125.0,116.0,0.008579861349440594,0.00796211133228087,results/logs/deberta_random_geoloss_seed11_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,11,provided,Achievement,0.3554430379746836,0.32105481042626927,911.0,1064.0,0.06253002951472304,0.07303177980643832,results/logs/deberta_random_geoloss_seed11_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,11,provided,Power: dominance,0.3722054380664652,0.2771607940258623,631.0,1024.0,0.04331114009197611,0.07028622417461734,results/logs/deberta_random_geoloss_seed11_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,11,provided,Power: resources,0.39738562091503266,0.3422706904100774,805.0,1490.0,0.05525430709039742,0.10227194728533187,results/logs/deberta_random_geoloss_seed11_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,11,provided,Face,0.2601626016260163,0.17009455770060758,267.0,225.0,0.018326583842405108,0.015443750428993068,results/logs/deberta_random_geoloss_seed11_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,11,provided,Security: personal,0.3560371517027863,0.269731814528035,352.0,294.0,0.02416088956002471,0.020179833893884273,results/logs/deberta_random_geoloss_seed11_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,11,provided,Security: societal,0.43627275972866836,0.38557412719335943,1151.0,1650.0,0.07900336330564899,0.11325416981261582,results/logs/deberta_random_geoloss_seed11_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,11,provided,Tradition,0.45433255269320844,0.4083022703532572,196.0,231.0,0.01345322259592285,0.015855583773766217,results/logs/deberta_random_geoloss_seed11_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,11,provided,Conformity: rules,0.4285085789705236,0.39497559659110815,911.0,1362.0,0.06253002951472304,0.0934861692635047,results/logs/deberta_random_geoloss_seed11_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,11,provided,Conformity: interpersonal,0.07809110629067245,0.058548916347813326,195.0,266.0,0.013384583705127325,0.01825794495160958,results/logs/deberta_random_geoloss_seed11_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,11,provided,Humility,0.0718562874251497,0.027982889845431142,30.0,137.0,0.0020591667238657424,0.00940352803898689,results/logs/deberta_random_geoloss_seed11_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,11,provided,Benevolence: caring,0.218562874251497,0.16602271535624433,324.0,344.0,0.022239000617750016,0.023611778433660514,results/logs/deberta_random_geoloss_seed11_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,11,provided,Benevolence: dependability,0.2905982905982906,0.212839332417949,288.0,414.0,0.019768000549111125,0.028416500789347245,results/logs/deberta_random_geoloss_seed11_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,11,provided,Universalism: concern,0.44205765969474276,0.38268077351568,735.0,1034.0,0.05044958473471069,0.07097261308257259,results/logs/deberta_random_geoloss_seed11_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,11,provided,Universalism: nature,0.5511596180081856,0.5173832517190882,293.0,440.0,0.02011119500308875,0.030201111950030887,results/logs/deberta_random_geoloss_seed11_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,11,provided,Universalism: tolerance,0.21408450704225349,0.1432857034211068,171.0,184.0,0.011737250326034732,0.012629555906376553,results/logs/deberta_random_geoloss_seed11_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,1701,provided,Self-direction: thought,0.10087719298245615,0.04998224425289361,171.0,285.0,0.011737250326034732,0.01956208387672455,results/logs/deberta_random_geoloss_seed1701_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,1701,provided,Self-direction: action,0.19442556084296397,0.1332056120711102,512.0,959.0,0.03514311208730867,0.06582469627290823,results/logs/deberta_random_geoloss_seed1701_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,1701,provided,Stimulation,0.23475609756097562,0.18585332971664886,371.0,285.0,0.02546502848513968,0.01956208387672455,results/logs/deberta_random_geoloss_seed1701_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,1701,provided,Hedonism,0.25112107623318386,0.17568270815367892,125.0,98.0,0.008579861349440594,0.006726611297961425,results/logs/deberta_random_geoloss_seed1701_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,1701,provided,Achievement,0.3578454332552693,0.30910601091858986,911.0,1224.0,0.06253002951472304,0.08401400233372229,results/logs/deberta_random_geoloss_seed1701_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,1701,provided,Power: dominance,0.3576248313090419,0.274159537776397,631.0,851.0,0.04331114009197611,0.05841169606699156,results/logs/deberta_random_geoloss_seed1701_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,1701,provided,Power: resources,0.3818915284625729,0.3370548140137716,805.0,1426.0,0.05525430709039742,0.09787905827441828,results/logs/deberta_random_geoloss_seed1701_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,1701,provided,Face,0.24644549763033174,0.14330943034520338,267.0,366.0,0.018326583842405108,0.025121834031162055,results/logs/deberta_random_geoloss_seed1701_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,1701,provided,Security: personal,0.32258064516129026,0.23636698435827397,352.0,454.0,0.02416088956002471,0.031162056421168233,results/logs/deberta_random_geoloss_seed1701_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,1701,provided,Security: societal,0.4254807692307692,0.3751137401144539,1151.0,1345.0,0.07900336330564899,0.09231930811998078,results/logs/deberta_random_geoloss_seed1701_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,1701,provided,Tradition,0.455958549222798,0.3964089040180468,196.0,190.0,0.01345322259592285,0.013041389251149702,results/logs/deberta_random_geoloss_seed1701_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,1701,provided,Conformity: rules,0.4383202099737533,0.3912003411859028,911.0,1375.0,0.06253002951472304,0.09437847484384652,results/logs/deberta_random_geoloss_seed1701_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,1701,provided,Conformity: interpersonal,0.0896358543417367,0.07005821756608763,195.0,162.0,0.013384583705127325,0.011119500308875008,results/logs/deberta_random_geoloss_seed1701_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,1701,provided,Humility,0.0404040404040404,0.016500284060529346,30.0,168.0,0.0020591667238657424,0.011531333653648158,results/logs/deberta_random_geoloss_seed1701_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,1701,provided,Benevolence: caring,0.2211874272409779,0.1616512942372772,324.0,535.0,0.022239000617750016,0.03672180657560574,results/logs/deberta_random_geoloss_seed1701_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,1701,provided,Benevolence: dependability,0.2883435582822086,0.20524962379480377,288.0,364.0,0.019768000549111125,0.024984556249571008,results/logs/deberta_random_geoloss_seed1701_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,1701,provided,Universalism: concern,0.38145896656534956,0.3616638940528558,735.0,581.0,0.05044958473471069,0.039879195552199875,results/logs/deberta_random_geoloss_seed1701_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,1701,provided,Universalism: nature,0.5635036496350365,0.5098569060767488,293.0,392.0,0.02011119500308875,0.0269064451918457,results/logs/deberta_random_geoloss_seed1701_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,1701,provided,Universalism: tolerance,0.2191780821917808,0.15601080614519383,171.0,194.0,0.011737250326034732,0.0133159448143318,results/logs/deberta_random_geoloss_seed1701_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,1984,provided,Self-direction: thought,0.1,0.05497724474262051,171.0,229.0,0.011737250326034732,0.015718305992175167,results/logs/deberta_random_geoloss_seed1984_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,1984,provided,Self-direction: action,0.18524871355060035,0.11057187383041596,512.0,654.0,0.03514311208730867,0.04488983458027318,results/logs/deberta_random_geoloss_seed1984_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,1984,provided,Stimulation,0.27770360480640854,0.19659258609762278,371.0,378.0,0.02546502848513968,0.025945500720708354,results/logs/deberta_random_geoloss_seed1984_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,1984,provided,Hedonism,0.2713864306784661,0.1890733065451719,125.0,214.0,0.008579861349440594,0.014688722630242295,results/logs/deberta_random_geoloss_seed1984_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,1984,provided,Achievement,0.3611670020120724,0.305150127305128,911.0,1077.0,0.06253002951472304,0.07392408538678015,results/logs/deberta_random_geoloss_seed1984_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,1984,provided,Power: dominance,0.33759022765130486,0.2632487176752645,631.0,1170.0,0.04331114009197611,0.08030750223076395,results/logs/deberta_random_geoloss_seed1984_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,1984,provided,Power: resources,0.3886994641987335,0.31977392221828144,805.0,1248.0,0.05525430709039742,0.08566133571281488,results/logs/deberta_random_geoloss_seed1984_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,1984,provided,Face,0.2131782945736434,0.13537483618372198,267.0,249.0,0.018326583842405108,0.01709108380808566,results/logs/deberta_random_geoloss_seed1984_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,1984,provided,Security: personal,0.3219814241486068,0.2571224995552639,352.0,617.0,0.02416088956002471,0.04235019562083877,results/logs/deberta_random_geoloss_seed1984_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,1984,provided,Security: societal,0.4310474755086662,0.38772764260477954,1151.0,1503.0,0.07900336330564899,0.1031642528656737,results/logs/deberta_random_geoloss_seed1984_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,1984,provided,Tradition,0.4352078239608802,0.4020663587420618,196.0,213.0,0.01345322259592285,0.01462008373944677,results/logs/deberta_random_geoloss_seed1984_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,1984,provided,Conformity: rules,0.42956764295676425,0.38803575442679894,911.0,1240.0,0.06253002951472304,0.08511222458645068,results/logs/deberta_random_geoloss_seed1984_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,1984,provided,Conformity: interpersonal,0.09072978303747535,0.05295882732582133,195.0,312.0,0.013384583705127325,0.02141533392820372,results/logs/deberta_random_geoloss_seed1984_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,1984,provided,Humility,0.02531645569620253,0.015187587409842883,30.0,207.0,0.0020591667238657424,0.014208250394673622,results/logs/deberta_random_geoloss_seed1984_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,1984,provided,Benevolence: caring,0.24304840370751804,0.17328701946624533,324.0,647.0,0.022239000617750016,0.04440936234470451,results/logs/deberta_random_geoloss_seed1984_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,1984,provided,Benevolence: dependability,0.2817294281729428,0.19580182347804906,288.0,429.0,0.019768000549111125,0.029446084151280114,results/logs/deberta_random_geoloss_seed1984_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,1984,provided,Universalism: concern,0.40730717185385656,0.3671279833852184,735.0,743.0,0.05044958473471069,0.05099869586107488,results/logs/deberta_random_geoloss_seed1984_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,1984,provided,Universalism: nature,0.5683229813664595,0.5219598692427436,293.0,351.0,0.02011119500308875,0.024092250669229185,results/logs/deberta_random_geoloss_seed1984_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,1984,provided,Universalism: tolerance,0.17877094972067037,0.12888803354235856,171.0,366.0,0.011737250326034732,0.025121834031162055,results/logs/deberta_random_geoloss_seed1984_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,42,provided,Self-direction: thought,0.12130637636080871,0.06770677594679222,171.0,472.0,0.011737250326034732,0.032397556455487676,results/logs/deberta_random_geoloss_seed42_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,42,provided,Self-direction: action,0.20556023588879527,0.12756949704056778,512.0,675.0,0.03514311208730867,0.0463312512869792,results/logs/deberta_random_geoloss_seed42_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,42,provided,Stimulation,0.2502870264064294,0.18194111650968287,371.0,500.0,0.02546502848513968,0.034319445397762376,results/logs/deberta_random_geoloss_seed42_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,42,provided,Hedonism,0.23239436619718312,0.17465276778884992,125.0,159.0,0.008579861349440594,0.010913583636488434,results/logs/deberta_random_geoloss_seed42_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,42,provided,Achievement,0.3476417594064653,0.3003176258850845,911.0,976.0,0.06253002951472304,0.06699155741643215,results/logs/deberta_random_geoloss_seed42_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,42,provided,Power: dominance,0.33902939166097057,0.25562283161019395,631.0,832.0,0.04331114009197611,0.05710755714187659,results/logs/deberta_random_geoloss_seed42_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,42,provided,Power: resources,0.39124487004103964,0.3348624752357276,805.0,1388.0,0.05525430709039742,0.09527078042418835,results/logs/deberta_random_geoloss_seed42_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,42,provided,Face,0.24179620034542315,0.14062458659800492,267.0,312.0,0.018326583842405108,0.02141533392820372,results/logs/deberta_random_geoloss_seed42_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,42,provided,Security: personal,0.3349753694581281,0.2606788840988301,352.0,460.0,0.02416088956002471,0.03157388976594138,results/logs/deberta_random_geoloss_seed42_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,42,provided,Security: societal,0.432523616734143,0.38972208884528914,1151.0,1813.0,0.07900336330564899,0.12444230901228637,results/logs/deberta_random_geoloss_seed42_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,42,provided,Tradition,0.46288209606986896,0.3958685633383816,196.0,262.0,0.01345322259592285,0.017983389388427484,results/logs/deberta_random_geoloss_seed42_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,42,provided,Conformity: rules,0.4239888423988843,0.3803596791901844,911.0,1240.0,0.06253002951472304,0.08511222458645068,results/logs/deberta_random_geoloss_seed42_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,42,provided,Conformity: interpersonal,0.08932038834951456,0.05168953933288465,195.0,320.0,0.013384583705127325,0.02196444505456792,results/logs/deberta_random_geoloss_seed42_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,42,provided,Humility,0.04761904761904762,0.014066543248382883,30.0,138.0,0.0020591667238657424,0.009472166929782415,results/logs/deberta_random_geoloss_seed42_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,42,provided,Benevolence: caring,0.24218749999999997,0.14905288380459045,324.0,444.0,0.022239000617750016,0.030475667513212987,results/logs/deberta_random_geoloss_seed42_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,42,provided,Benevolence: dependability,0.2644628099173554,0.18761397086079812,288.0,438.0,0.019768000549111125,0.03006383416843984,results/logs/deberta_random_geoloss_seed42_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,42,provided,Universalism: concern,0.4163312248418632,0.35197757707941973,735.0,1004.0,0.05044958473471069,0.06891344635870685,results/logs/deberta_random_geoloss_seed42_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,42,provided,Universalism: nature,0.5625920471281295,0.4864280594408679,293.0,386.0,0.02011119500308875,0.026494611847072552,results/logs/deberta_random_geoloss_seed42_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,42,provided,Universalism: tolerance,0.19047619047619047,0.11673809654781103,171.0,165.0,0.011737250326034732,0.011325416981261582,results/logs/deberta_random_geoloss_seed42_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,7,provided,Self-direction: thought,0.09523809523809525,0.062418068652066,171.0,186.0,0.011737250326034732,0.012766833687967603,results/logs/deberta_random_geoloss_seed7_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,7,provided,Self-direction: action,0.19316493313521543,0.13587036579735265,512.0,834.0,0.03514311208730867,0.05724483492346764,results/logs/deberta_random_geoloss_seed7_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,7,provided,Stimulation,0.26497695852534564,0.17759148918785103,371.0,497.0,0.02546502848513968,0.0341135287253758,results/logs/deberta_random_geoloss_seed7_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,7,provided,Hedonism,0.31223628691983124,0.20887686640190856,125.0,112.0,0.008579861349440594,0.007687555769098771,results/logs/deberta_random_geoloss_seed7_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,7,provided,Achievement,0.3355635615028306,0.2820000150682651,911.0,1032.0,0.06253002951472304,0.07083533530098153,results/logs/deberta_random_geoloss_seed7_deberta-v3-base_test_metrics.json
random_geoloss,microsoft/deberta-v3-base,test,7,provided,Power: dominance,0.3250836120401338,0.2590667722720287,631.0,864.0,0.04331114009197611,0.059304001647333376,results/logs/deberta_random_geoloss_seed7_deberta-v3-base_test_metrics.json
