method,seed,model_slug,geometry,family,objective,top_k,max_candidates,max_labels,threshold_factor,min_prob,marginal_temperature,neighbor_steps,random_seed,empirical_metric,alpha_neighbor,beta_opposite,gamma_cardinality,validation_macro_f1,validation_micro_f1,validation_macro_auprc,validation_micro_auprc,validation_circular_error,validation_opposite_value_activation,validation_neighbor_error_rate,validation_opposite_error_rate,validation_confusion_distance_correlation,validation_decoder_geometry_cost,validation_n_predictions,validation_prediction_rate,test_macro_f1,test_micro_f1,test_macro_auprc,test_micro_auprc,test_circular_error,test_opposite_value_activation,test_neighbor_error_rate,test_opposite_error_rate,test_confusion_distance_correlation,test_decoder_geometry_cost,test_n_predictions,test_prediction_rate
bce,11,deberta-v3-base,schwartz,neighbor_opposite,f1,8,8,5,0.5,0.01,1.0,2,42,jaccard,0.0,0.0,0.0,0.31588999353635394,0.3623724301138885,0.24528605104717605,0.30391036408868977,0.11693045269784727,0.04343668584918045,0.1783168688258097,0.508690759034638,-0.09009803167655618,0.5969095961838915,11672.0,0.04121818233183603,0.295947691274214,0.34885013899418754,0.24603551512745064,0.30047407226307216,0.11382629584847742,0.04154926357330836,0.1850538315389487,0.5099430018999367,-0.13997855417002122,0.5550182792688642,11346.0,0.04098825552452757
bce,11,deberta-v3-base,schwartz,neighbor_opposite,pareto_99,8,8,5,0.5,0.01,1.0,2,42,jaccard,0.1,0.2,0.0,0.31397112998283505,0.3609134045077105,0.24288110822671166,0.2928801874904112,0.30537605761712305,0.11939950496968876,0.1823086574654956,0.5047678795483062,-0.1096466146477112,0.5774299223660906,11621.0,0.04103808232336074,0.29653388137807096,0.3495539334955393,0.2426326309053726,0.2882321757979304,0.29555132616752444,0.11094689602641758,0.18900650427241422,0.5079709220762658,-0.16114498256435847,0.5358324437843216,11289.0,0.04078233885214099
bce,11,deberta-v3-base,schwartz,neighbor_opposite,pareto_98,8,8,5,0.5,0.01,1.0,2,42,jaccard,0.1,0.2,0.0,0.31397112998283505,0.3609134045077105,0.24288110822671166,0.2928801874904112,0.30537605761712305,0.11939950496968876,0.1823086574654956,0.5047678795483062,-0.1096466146477112,0.5774299223660906,11621.0,0.04103808232336074,0.29653388137807096,0.3495539334955393,0.2426326309053726,0.2882321757979304,0.29555132616752444,0.11094689602641758,0.18900650427241422,0.5079709220762658,-0.16114498256435847,0.5358324437843216,11289.0,0.04078233885214099
bce,11,deberta-v3-base,schwartz,neighbor_opposite,pareto_95,8,8,5,0.5,0.01,1.0,2,42,jaccard,0.1,0.2,0.0,0.31397112998283505,0.3609134045077105,0.24288110822671166,0.2928801874904112,0.30537605761712305,0.11939950496968876,0.1823086574654956,0.5047678795483062,-0.1096466146477112,0.5774299223660906,11621.0,0.04103808232336074,0.29653388137807096,0.3495539334955393,0.2426326309053726,0.2882321757979304,0.29555132616752444,0.11094689602641758,0.18900650427241422,0.5079709220762658,-0.16114498256435847,0.5358324437843216,11289.0,0.04078233885214099
bce,11,deberta-v3-base,schwartz,full,standard,8,8,5,0.5,0.01,1.0,2,42,jaccard,0.0,0.0,0.0,0.31588999353635394,0.3623724301138885,0.24528605104717605,0.30391036408868977,0.11693045269784727,0.04343668584918045,0.1783168688258097,0.508690759034638,-0.09009803167655618,0.5969095961838915,11672.0,0.04121818233183603,0.295947691274214,0.34885013899418754,0.24603551512745064,0.30047407226307216,0.11382629584847742,0.04154926357330836,0.1850538315389487,0.5099430018999367,-0.13997855417002122,0.5550182792688642,11346.0,0.04098825552452757
bce,11,deberta-v3-base,schwartz,full,f1,8,8,5,0.5,0.01,1.0,2,42,jaccard,0.0,0.0,0.0,0.31588999353635394,0.3623724301138885,0.24528605104717605,0.30391036408868977,0.11693045269784727,0.04343668584918045,0.1783168688258097,0.508690759034638,-0.09009803167655618,0.5969095961838915,11672.0,0.04121818233183603,0.295947691274214,0.34885013899418754,0.24603551512745064,0.30047407226307216,0.11382629584847742,0.04154926357330836,0.1850538315389487,0.5099430018999367,-0.13997855417002122,0.5550182792688642,11346.0,0.04098825552452757
bce,11,deberta-v3-base,schwartz,full,pareto_99,8,8,5,0.5,0.01,1.0,2,42,jaccard,0.1,0.2,0.0,0.31397112998283505,0.3609134045077105,0.24288110822671166,0.2928801874904112,0.30537605761712305,0.11939950496968876,0.1823086574654956,0.5047678795483062,-0.1096466146477112,0.5774299223660906,11621.0,0.04103808232336074,0.29653388137807096,0.3495539334955393,0.2426326309053726,0.2882321757979304,0.29555132616752444,0.11094689602641758,0.18900650427241422,0.5079709220762658,-0.16114498256435847,0.5358324437843216,11289.0,0.04078233885214099
bce,11,deberta-v3-base,schwartz,full,pareto_98,8,8,5,0.5,0.01,1.0,2,42,jaccard,0.1,0.2,0.0,0.31397112998283505,0.3609134045077105,0.24288110822671166,0.2928801874904112,0.30537605761712305,0.11939950496968876,0.1823086574654956,0.5047678795483062,-0.1096466146477112,0.5774299223660906,11621.0,0.04103808232336074,0.29653388137807096,0.3495539334955393,0.2426326309053726,0.2882321757979304,0.29555132616752444,0.11094689602641758,0.18900650427241422,0.5079709220762658,-0.16114498256435847,0.5358324437843216,11289.0,0.04078233885214099
bce,11,deberta-v3-base,schwartz,full,pareto_95,8,8,5,0.5,0.01,1.0,2,42,jaccard,0.1,0.2,0.0,0.31397112998283505,0.3609134045077105,0.24288110822671166,0.2928801874904112,0.30537605761712305,0.11939950496968876,0.1823086574654956,0.5047678795483062,-0.1096466146477112,0.5774299223660906,11621.0,0.04103808232336074,0.29653388137807096,0.3495539334955393,0.2426326309053726,0.2882321757979304,0.29555132616752444,0.11094689602641758,0.18900650427241422,0.5079709220762658,-0.16114498256435847,0.5358324437843216,11289.0,0.04078233885214099
bce,11,deberta-v3-base,random,cardinality_only,standard,8,8,5,0.5,0.01,1.0,2,42,jaccard,0.0,0.0,0.0,0.31588999353635394,0.3623724301138885,0.24528605104717605,0.30391036408868977,0.11693045269784727,0.04343668584918045,0.1783168688258097,0.508690759034638,-0.09009803167655618,0.5969095961838915,11672.0,0.04121818233183603,0.295947691274214,0.34885013899418754,0.24603551512745064,0.30047407226307216,0.11382629584847742,0.04154926357330836,0.1850538315389487,0.5099430018999367,-0.13997855417002122,0.5550182792688642,11346.0,0.04098825552452757
bce,11,deberta-v3-base,random,cardinality_only,f1,8,8,5,0.5,0.01,1.0,2,42,jaccard,0.0,0.0,0.0,0.31588999353635394,0.3623724301138885,0.24528605104717605,0.30391036408868977,0.11693045269784727,0.04343668584918045,0.1783168688258097,0.508690759034638,-0.09009803167655618,0.5969095961838915,11672.0,0.04121818233183603,0.295947691274214,0.34885013899418754,0.24603551512745064,0.30047407226307216,0.11382629584847742,0.04154926357330836,0.1850538315389487,0.5099430018999367,-0.13997855417002122,0.5550182792688642,11346.0,0.04098825552452757
bce,11,deberta-v3-base,random,cardinality_only,pareto_99,8,8,5,0.5,0.01,1.0,2,42,jaccard,0.0,0.0,0.02,0.3146906969179594,0.3620125037213457,0.2426032108567013,0.29317317563042383,0.3106354791725146,0.12513718807997218,0.17758074730842305,0.5099430018999367,-0.09156865874359978,0.5959550904647599,11543.0,0.040762635251574995,0.2960690596395228,0.3493467541050277,0.2423862143364993,0.2881804216993126,0.30051652628721576,0.11637790030722923,0.1848383786557209,0.5110312981015905,-0.14273959828362534,0.553130078473686,11232.0,0.04057642217975442
bce,11,deberta-v3-base,random,cardinality_only,pareto_98,8,8,5,0.5,0.01,1.0,2,42,jaccard,0.0,0.0,0.02,0.3146906969179594,0.3620125037213457,0.2426032108567013,0.29317317563042383,0.3106354791725146,0.12513718807997218,0.17758074730842305,0.5099430018999367,-0.09156865874359978,0.5959550904647599,11543.0,0.040762635251574995,0.2960690596395228,0.3493467541050277,0.2423862143364993,0.2881804216993126,0.30051652628721576,0.11637790030722923,0.1848383786557209,0.5110312981015905,-0.14273959828362534,0.553130078473686,11232.0,0.04057642217975442
bce,11,deberta-v3-base,random,cardinality_only,pareto_95,8,8,5,0.5,0.01,1.0,2,42,jaccard,0.0,0.0,0.02,0.3146906969179594,0.3620125037213457,0.2426032108567013,0.29317317563042383,0.3106354791725146,0.12513718807997218,0.17758074730842305,0.5099430018999367,-0.09156865874359978,0.5959550904647599,11543.0,0.040762635251574995,0.2960690596395228,0.3493467541050277,0.2423862143364993,0.2881804216993126,0.30051652628721576,0.11637790030722923,0.1848383786557209,0.5110312981015905,-0.14273959828362534,0.553130078473686,11232.0,0.04057642217975442
bce,11,deberta-v3-base,random,neighbor_only,standard,8,8,5,0.5,0.01,1.0,2,42,jaccard,0.0,0.0,0.0,0.31588999353635394,0.3623724301138885,0.24528605104717605,0.30391036408868977,0.11693045269784727,0.04343668584918045,0.1783168688258097,0.508690759034638,-0.09009803167655618,0.5969095961838915,11672.0,0.04121818233183603,0.295947691274214,0.34885013899418754,0.24603551512745064,0.30047407226307216,0.11382629584847742,0.04154926357330836,0.1850538315389487,0.5099430018999367,-0.13997855417002122,0.5550182792688642,11346.0,0.04098825552452757
bce,11,deberta-v3-base,random,neighbor_only,f1,8,8,5,0.5,0.01,1.0,2,42,jaccard,0.0,0.0,0.0,0.31588999353635394,0.3623724301138885,0.24528605104717605,0.30391036408868977,0.11693045269784727,0.04343668584918045,0.1783168688258097,0.508690759034638,-0.09009803167655618,0.5969095961838915,11672.0,0.04121818233183603,0.295947691274214,0.34885013899418754,0.24603551512745064,0.30047407226307216,0.11382629584847742,0.04154926357330836,0.1850538315389487,0.5099430018999367,-0.13997855417002122,0.5550182792688642,11346.0,0.04098825552452757
bce,11,deberta-v3-base,random,neighbor_only,pareto_99,8,8,5,0.5,0.01,1.0,2,42,jaccard,0.0,0.0,0.0,0.31588999353635394,0.3623724301138885,0.24528605104717605,0.30391036408868977,0.11693045269784727,0.04343668584918045,0.1783168688258097,0.508690759034638,-0.09009803167655618,0.5969095961838915,11672.0,0.04121818233183603,0.295947691274214,0.34885013899418754,0.24603551512745064,0.30047407226307216,0.11382629584847742,0.04154926357330836,0.1850538315389487,0.5099430018999367,-0.13997855417002122,0.5550182792688642,11346.0,0.04098825552452757
bce,11,deberta-v3-base,random,neighbor_only,pareto_98,8,8,5,0.5,0.01,1.0,2,42,jaccard,0.0,0.0,0.0,0.31588999353635394,0.3623724301138885,0.24528605104717605,0.30391036408868977,0.11693045269784727,0.04343668584918045,0.1783168688258097,0.508690759034638,-0.09009803167655618,0.5969095961838915,11672.0,0.04121818233183603,0.295947691274214,0.34885013899418754,0.24603551512745064,0.30047407226307216,0.11382629584847742,0.04154926357330836,0.1850538315389487,0.5099430018999367,-0.13997855417002122,0.5550182792688642,11346.0,0.04098825552452757
bce,11,deberta-v3-base,random,neighbor_only,pareto_95,8,8,5,0.5,0.01,1.0,2,42,jaccard,0.0,0.0,0.0,0.31588999353635394,0.3623724301138885,0.24528605104717605,0.30391036408868977,0.11693045269784727,0.04343668584918045,0.1783168688258097,0.508690759034638,-0.09009803167655618,0.5969095961838915,11672.0,0.04121818233183603,0.295947691274214,0.34885013899418754,0.24603551512745064,0.30047407226307216,0.11382629584847742,0.04154926357330836,0.1850538315389487,0.5099430018999367,-0.13997855417002122,0.5550182792688642,11346.0,0.04098825552452757
bce,11,deberta-v3-base,random,opposite_only,standard,8,8,5,0.5,0.01,1.0,2,42,jaccard,0.0,0.0,0.0,0.31588999353635394,0.3623724301138885,0.24528605104717605,0.30391036408868977,0.11693045269784727,0.04343668584918045,0.1783168688258097,0.508690759034638,-0.09009803167655618,0.5969095961838915,11672.0,0.04121818233183603,0.295947691274214,0.34885013899418754,0.24603551512745064,0.30047407226307216,0.11382629584847742,0.04154926357330836,0.1850538315389487,0.5099430018999367,-0.13997855417002122,0.5550182792688642,11346.0,0.04098825552452757
bce,11,deberta-v3-base,random,opposite_only,f1,8,8,5,0.5,0.01,1.0,2,42,jaccard,0.0,0.0,0.0,0.31588999353635394,0.3623724301138885,0.24528605104717605,0.30391036408868977,0.11693045269784727,0.04343668584918045,0.1783168688258097,0.508690759034638,-0.09009803167655618,0.5969095961838915,11672.0,0.04121818233183603,0.295947691274214,0.34885013899418754,0.24603551512745064,0.30047407226307216,0.11382629584847742,0.04154926357330836,0.1850538315389487,0.5099430018999367,-0.13997855417002122,0.5550182792688642,11346.0,0.04098825552452757
bce,11,deberta-v3-base,random,opposite_only,pareto_99,8,8,5,0.5,0.01,1.0,2,42,jaccard,0.0,0.0,0.0,0.31588999353635394,0.3623724301138885,0.24528605104717605,0.30391036408868977,0.11693045269784727,0.04343668584918045,0.1783168688258097,0.508690759034638,-0.09009803167655618,0.5969095961838915,11672.0,0.04121818233183603,0.295947691274214,0.34885013899418754,0.24603551512745064,0.30047407226307216,0.11382629584847742,0.04154926357330836,0.1850538315389487,0.5099430018999367,-0.13997855417002122,0.5550182792688642,11346.0,0.04098825552452757
bce,11,deberta-v3-base,random,opposite_only,pareto_98,8,8,5,0.5,0.01,1.0,2,42,jaccard,0.0,0.0,0.0,0.31588999353635394,0.3623724301138885,0.24528605104717605,0.30391036408868977,0.11693045269784727,0.04343668584918045,0.1783168688258097,0.508690759034638,-0.09009803167655618,0.5969095961838915,11672.0,0.04121818233183603,0.295947691274214,0.34885013899418754,0.24603551512745064,0.30047407226307216,0.11382629584847742,0.04154926357330836,0.1850538315389487,0.5099430018999367,-0.13997855417002122,0.5550182792688642,11346.0,0.04098825552452757
bce,11,deberta-v3-base,random,opposite_only,pareto_95,8,8,5,0.5,0.01,1.0,2,42,jaccard,0.0,0.0,0.0,0.31588999353635394,0.3623724301138885,0.24528605104717605,0.30391036408868977,0.11693045269784727,0.04343668584918045,0.1783168688258097,0.508690759034638,-0.09009803167655618,0.5969095961838915,11672.0,0.04121818233183603,0.295947691274214,0.34885013899418754,0.24603551512745064,0.30047407226307216,0.11382629584847742,0.04154926357330836,0.1850538315389487,0.5099430018999367,-0.13997855417002122,0.5550182792688642,11346.0,0.04098825552452757
bce,11,deberta-v3-base,random,neighbor_opposite,standard,8,8,5,0.5,0.01,1.0,2,42,jaccard,0.0,0.0,0.0,0.31588999353635394,0.3623724301138885,0.24528605104717605,0.30391036408868977,0.11693045269784727,0.04343668584918045,0.1783168688258097,0.508690759034638,-0.09009803167655618,0.5969095961838915,11672.0,0.04121818233183603,0.295947691274214,0.34885013899418754,0.24603551512745064,0.30047407226307216,0.11382629584847742,0.04154926357330836,0.1850538315389487,0.5099430018999367,-0.13997855417002122,0.5550182792688642,11346.0,0.04098825552452757
bce,11,deberta-v3-base,random,neighbor_opposite,f1,8,8,5,0.5,0.01,1.0,2,42,jaccard,0.0,0.0,0.0,0.31588999353635394,0.3623724301138885,0.24528605104717605,0.30391036408868977,0.11693045269784727,0.04343668584918045,0.1783168688258097,0.508690759034638,-0.09009803167655618,0.5969095961838915,11672.0,0.04121818233183603,0.295947691274214,0.34885013899418754,0.24603551512745064,0.30047407226307216,0.11382629584847742,0.04154926357330836,0.1850538315389487,0.5099430018999367,-0.13997855417002122,0.5550182792688642,11346.0,0.04098825552452757
bce,11,deberta-v3-base,random,neighbor_opposite,pareto_99,8,8,5,0.5,0.01,1.0,2,42,jaccard,0.0,0.0,0.0,0.31588999353635394,0.3623724301138885,0.24528605104717605,0.30391036408868977,0.11693045269784727,0.04343668584918045,0.1783168688258097,0.508690759034638,-0.09009803167655618,0.5969095961838915,11672.0,0.04121818233183603,0.295947691274214,0.34885013899418754,0.24603551512745064,0.30047407226307216,0.11382629584847742,0.04154926357330836,0.1850538315389487,0.5099430018999367,-0.13997855417002122,0.5550182792688642,11346.0,0.04098825552452757
bce,11,deberta-v3-base,random,neighbor_opposite,pareto_98,8,8,5,0.5,0.01,1.0,2,42,jaccard,0.0,0.0,0.0,0.31588999353635394,0.3623724301138885,0.24528605104717605,0.30391036408868977,0.11693045269784727,0.04343668584918045,0.1783168688258097,0.508690759034638,-0.09009803167655618,0.5969095961838915,11672.0,0.04121818233183603,0.295947691274214,0.34885013899418754,0.24603551512745064,0.30047407226307216,0.11382629584847742,0.04154926357330836,0.1850538315389487,0.5099430018999367,-0.13997855417002122,0.5550182792688642,11346.0,0.04098825552452757
bce,11,deberta-v3-base,random,neighbor_opposite,pareto_95,8,8,5,0.5,0.01,1.0,2,42,jaccard,0.0,0.0,0.0,0.31588999353635394,0.3623724301138885,0.24528605104717605,0.30391036408868977,0.11693045269784727,0.04343668584918045,0.1783168688258097,0.508690759034638,-0.09009803167655618,0.5969095961838915,11672.0,0.04121818233183603,0.295947691274214,0.34885013899418754,0.24603551512745064,0.30047407226307216,0.11382629584847742,0.04154926357330836,0.1850538315389487,0.5099430018999367,-0.13997855417002122,0.5550182792688642,11346.0,0.04098825552452757
bce,11,deberta-v3-base,random,full,standard,8,8,5,0.5,0.01,1.0,2,42,jaccard,0.0,0.0,0.0,0.31588999353635394,0.3623724301138885,0.24528605104717605,0.30391036408868977,0.11693045269784727,0.04343668584918045,0.1783168688258097,0.508690759034638,-0.09009803167655618,0.5969095961838915,11672.0,0.04121818233183603,0.295947691274214,0.34885013899418754,0.24603551512745064,0.30047407226307216,0.11382629584847742,0.04154926357330836,0.1850538315389487,0.5099430018999367,-0.13997855417002122,0.5550182792688642,11346.0,0.04098825552452757
bce,11,deberta-v3-base,random,full,f1,8,8,5,0.5,0.01,1.0,2,42,jaccard,0.0,0.0,0.0,0.31588999353635394,0.3623724301138885,0.24528605104717605,0.30391036408868977,0.11693045269784727,0.04343668584918045,0.1783168688258097,0.508690759034638,-0.09009803167655618,0.5969095961838915,11672.0,0.04121818233183603,0.295947691274214,0.34885013899418754,0.24603551512745064,0.30047407226307216,0.11382629584847742,0.04154926357330836,0.1850538315389487,0.5099430018999367,-0.13997855417002122,0.5550182792688642,11346.0,0.04098825552452757
bce,11,deberta-v3-base,random,full,pareto_99,8,8,5,0.5,0.01,1.0,2,42,jaccard,0.0,0.0,0.02,0.3146906969179594,0.3620125037213457,0.2426032108567013,0.29317317563042383,0.3106354791725146,0.12513718807997218,0.17758074730842305,0.5099430018999367,-0.09156865874359978,0.5959550904647599,11543.0,0.040762635251574995,0.2960690596395228,0.3493467541050277,0.2423862143364993,0.2881804216993126,0.30051652628721576,0.11637790030722923,0.1848383786557209,0.5110312981015905,-0.14273959828362534,0.553130078473686,11232.0,0.04057642217975442
bce,11,deberta-v3-base,random,full,pareto_98,8,8,5,0.5,0.01,1.0,2,42,jaccard,0.0,0.0,0.02,0.3146906969179594,0.3620125037213457,0.2426032108567013,0.29317317563042383,0.3106354791725146,0.12513718807997218,0.17758074730842305,0.5099430018999367,-0.09156865874359978,0.5959550904647599,11543.0,0.040762635251574995,0.2960690596395228,0.3493467541050277,0.2423862143364993,0.2881804216993126,0.30051652628721576,0.11637790030722923,0.1848383786557209,0.5110312981015905,-0.14273959828362534,0.553130078473686,11232.0,0.04057642217975442
bce,11,deberta-v3-base,random,full,pareto_95,8,8,5,0.5,0.01,1.0,2,42,jaccard,0.0,0.0,0.02,0.3146906969179594,0.3620125037213457,0.2426032108567013,0.29317317563042383,0.3106354791725146,0.12513718807997218,0.17758074730842305,0.5099430018999367,-0.09156865874359978,0.5959550904647599,11543.0,0.040762635251574995,0.2960690596395228,0.3493467541050277,0.2423862143364993,0.2881804216993126,0.30051652628721576,0.11637790030722923,0.1848383786557209,0.5110312981015905,-0.14273959828362534,0.553130078473686,11232.0,0.04057642217975442
bce,11,deberta-v3-base,empirical,cardinality_only,standard,8,8,5,0.5,0.01,1.0,2,42,jaccard,0.0,0.0,0.0,0.31588999353635394,0.3623724301138885,0.24528605104717605,0.30391036408868977,0.11693045269784727,0.04343668584918045,0.1783168688258097,0.508690759034638,-0.09009803167655618,0.5969095961838915,11672.0,0.04121818233183603,0.295947691274214,0.34885013899418754,0.24603551512745064,0.30047407226307216,0.11382629584847742,0.04154926357330836,0.1850538315389487,0.5099430018999367,-0.13997855417002122,0.5550182792688642,11346.0,0.04098825552452757
bce,11,deberta-v3-base,empirical,cardinality_only,f1,8,8,5,0.5,0.01,1.0,2,42,jaccard,0.0,0.0,0.0,0.31588999353635394,0.3623724301138885,0.24528605104717605,0.30391036408868977,0.11693045269784727,0.04343668584918045,0.1783168688258097,0.508690759034638,-0.09009803167655618,0.5969095961838915,11672.0,0.04121818233183603,0.295947691274214,0.34885013899418754,0.24603551512745064,0.30047407226307216,0.11382629584847742,0.04154926357330836,0.1850538315389487,0.5099430018999367,-0.13997855417002122,0.5550182792688642,11346.0,0.04098825552452757
bce,11,deberta-v3-base,empirical,cardinality_only,pareto_99,8,8,5,0.5,0.01,1.0,2,42,jaccard,0.0,0.0,0.02,0.3146906969179594,0.3620125037213457,0.2426032108567013,0.29317317563042383,0.3106354791725146,0.12513718807997218,0.17758074730842305,0.5099430018999367,-0.09156865874359978,0.5959550904647599,11543.0,0.040762635251574995,0.2960690596395228,0.3493467541050277,0.2423862143364993,0.2881804216993126,0.30051652628721576,0.11637790030722923,0.1848383786557209,0.5110312981015905,-0.14273959828362534,0.553130078473686,11232.0,0.04057642217975442
bce,11,deberta-v3-base,empirical,cardinality_only,pareto_98,8,8,5,0.5,0.01,1.0,2,42,jaccard,0.0,0.0,0.02,0.3146906969179594,0.3620125037213457,0.2426032108567013,0.29317317563042383,0.3106354791725146,0.12513718807997218,0.17758074730842305,0.5099430018999367,-0.09156865874359978,0.5959550904647599,11543.0,0.040762635251574995,0.2960690596395228,0.3493467541050277,0.2423862143364993,0.2881804216993126,0.30051652628721576,0.11637790030722923,0.1848383786557209,0.5110312981015905,-0.14273959828362534,0.553130078473686,11232.0,0.04057642217975442
bce,11,deberta-v3-base,empirical,cardinality_only,pareto_95,8,8,5,0.5,0.01,1.0,2,42,jaccard,0.0,0.0,0.02,0.3146906969179594,0.3620125037213457,0.2426032108567013,0.29317317563042383,0.3106354791725146,0.12513718807997218,0.17758074730842305,0.5099430018999367,-0.09156865874359978,0.5959550904647599,11543.0,0.040762635251574995,0.2960690596395228,0.3493467541050277,0.2423862143364993,0.2881804216993126,0.30051652628721576,0.11637790030722923,0.1848383786557209,0.5110312981015905,-0.14273959828362534,0.553130078473686,11232.0,0.04057642217975442
bce,11,deberta-v3-base,empirical,neighbor_only,standard,8,8,5,0.5,0.01,1.0,2,42,jaccard,0.0,0.0,0.0,0.31588999353635394,0.3623724301138885,0.24528605104717605,0.30391036408868977,0.11693045269784727,0.04343668584918045,0.1783168688258097,0.508690759034638,-0.09009803167655618,0.5969095961838915,11672.0,0.04121818233183603,0.295947691274214,0.34885013899418754,0.24603551512745064,0.30047407226307216,0.11382629584847742,0.04154926357330836,0.1850538315389487,0.5099430018999367,-0.13997855417002122,0.5550182792688642,11346.0,0.04098825552452757
bce,11,deberta-v3-base,empirical,neighbor_only,f1,8,8,5,0.5,0.01,1.0,2,42,jaccard,0.0,0.0,0.0,0.31588999353635394,0.3623724301138885,0.24528605104717605,0.30391036408868977,0.11693045269784727,0.04343668584918045,0.1783168688258097,0.508690759034638,-0.09009803167655618,0.5969095961838915,11672.0,0.04121818233183603,0.295947691274214,0.34885013899418754,0.24603551512745064,0.30047407226307216,0.11382629584847742,0.04154926357330836,0.1850538315389487,0.5099430018999367,-0.13997855417002122,0.5550182792688642,11346.0,0.04098825552452757
bce,11,deberta-v3-base,empirical,neighbor_only,pareto_99,8,8,5,0.5,0.01,1.0,2,42,jaccard,0.0,0.0,0.0,0.31588999353635394,0.3623724301138885,0.24528605104717605,0.30391036408868977,0.11693045269784727,0.04343668584918045,0.1783168688258097,0.508690759034638,-0.09009803167655618,0.5969095961838915,11672.0,0.04121818233183603,0.295947691274214,0.34885013899418754,0.24603551512745064,0.30047407226307216,0.11382629584847742,0.04154926357330836,0.1850538315389487,0.5099430018999367,-0.13997855417002122,0.5550182792688642,11346.0,0.04098825552452757
bce,11,deberta-v3-base,empirical,neighbor_only,pareto_98,8,8,5,0.5,0.01,1.0,2,42,jaccard,0.0,0.0,0.0,0.31588999353635394,0.3623724301138885,0.24528605104717605,0.30391036408868977,0.11693045269784727,0.04343668584918045,0.1783168688258097,0.508690759034638,-0.09009803167655618,0.5969095961838915,11672.0,0.04121818233183603,0.295947691274214,0.34885013899418754,0.24603551512745064,0.30047407226307216,0.11382629584847742,0.04154926357330836,0.1850538315389487,0.5099430018999367,-0.13997855417002122,0.5550182792688642,11346.0,0.04098825552452757
bce,11,deberta-v3-base,empirical,neighbor_only,pareto_95,8,8,5,0.5,0.01,1.0,2,42,jaccard,0.0,0.0,0.0,0.31588999353635394,0.3623724301138885,0.24528605104717605,0.30391036408868977,0.11693045269784727,0.04343668584918045,0.1783168688258097,0.508690759034638,-0.09009803167655618,0.5969095961838915,11672.0,0.04121818233183603,0.295947691274214,0.34885013899418754,0.24603551512745064,0.30047407226307216,0.11382629584847742,0.04154926357330836,0.1850538315389487,0.5099430018999367,-0.13997855417002122,0.5550182792688642,11346.0,0.04098825552452757
bce,11,deberta-v3-base,empirical,opposite_only,standard,8,8,5,0.5,0.01,1.0,2,42,jaccard,0.0,0.0,0.0,0.31588999353635394,0.3623724301138885,0.24528605104717605,0.30391036408868977,0.11693045269784727,0.04343668584918045,0.1783168688258097,0.508690759034638,-0.09009803167655618,0.5969095961838915,11672.0,0.04121818233183603,0.295947691274214,0.34885013899418754,0.24603551512745064,0.30047407226307216,0.11382629584847742,0.04154926357330836,0.1850538315389487,0.5099430018999367,-0.13997855417002122,0.5550182792688642,11346.0,0.04098825552452757
bce,11,deberta-v3-base,empirical,opposite_only,f1,8,8,5,0.5,0.01,1.0,2,42,jaccard,0.0,0.0,0.0,0.31588999353635394,0.3623724301138885,0.24528605104717605,0.30391036408868977,0.11693045269784727,0.04343668584918045,0.1783168688258097,0.508690759034638,-0.09009803167655618,0.5969095961838915,11672.0,0.04121818233183603,0.295947691274214,0.34885013899418754,0.24603551512745064,0.30047407226307216,0.11382629584847742,0.04154926357330836,0.1850538315389487,0.5099430018999367,-0.13997855417002122,0.5550182792688642,11346.0,0.04098825552452757
bce,11,deberta-v3-base,empirical,opposite_only,pareto_99,8,8,5,0.5,0.01,1.0,2,42,jaccard,0.0,0.0,0.0,0.31588999353635394,0.3623724301138885,0.24528605104717605,0.30391036408868977,0.11693045269784727,0.04343668584918045,0.1783168688258097,0.508690759034638,-0.09009803167655618,0.5969095961838915,11672.0,0.04121818233183603,0.295947691274214,0.34885013899418754,0.24603551512745064,0.30047407226307216,0.11382629584847742,0.04154926357330836,0.1850538315389487,0.5099430018999367,-0.13997855417002122,0.5550182792688642,11346.0,0.04098825552452757
bce,11,deberta-v3-base,empirical,opposite_only,pareto_98,8,8,5,0.5,0.01,1.0,2,42,jaccard,0.0,0.0,0.0,0.31588999353635394,0.3623724301138885,0.24528605104717605,0.30391036408868977,0.11693045269784727,0.04343668584918045,0.1783168688258097,0.508690759034638,-0.09009803167655618,0.5969095961838915,11672.0,0.04121818233183603,0.295947691274214,0.34885013899418754,0.24603551512745064,0.30047407226307216,0.11382629584847742,0.04154926357330836,0.1850538315389487,0.5099430018999367,-0.13997855417002122,0.5550182792688642,11346.0,0.04098825552452757
bce,11,deberta-v3-base,empirical,opposite_only,pareto_95,8,8,5,0.5,0.01,1.0,2,42,jaccard,0.0,0.2,0.0,0.30660456727717506,0.36031059461149617,0.24259530472258148,0.2935513859011704,0.2668731677650052,0.10672217796343261,0.17413284651032157,0.5212751018115434,-0.10172277544631933,0.5936851728755456,10578.0,0.037354860581405205,0.29512656449392033,0.35243934950679817,0.24226507300972516,0.2885373979616203,0.2585631631618904,0.09949428036140277,0.1811439167023249,0.5238910283839681,-0.14693359380853718,0.5581013512777557,10316.0,0.03726730512877017
